rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay_at_checkout,delay_of_previous_client_in_minutes,previous_client_late,delay_of_rental_start_in_minutes,client_rental_start_impacted,state_encoded
550923,245154,connect,canceled,,549765.0,630.0,checkout not delayed,11.0,yes,-619.0,no,1
551037,334262,mobile,ended,1418.0,,,checkout delayed,,no,,no,0
551106,208090,mobile,canceled,,,,checkout not delayed,,no,,no,1
551161,363310,mobile,canceled,,,,checkout not delayed,,no,,no,1
551173,389018,mobile,ended,-6.0,,,checkout not delayed,,no,,no,0
551282,282159,mobile,ended,62.0,,,checkout delayed,,no,,no,0
551292,381914,mobile,ended,-472.0,,,checkout not delayed,,no,,no,0
551407,401390,mobile,canceled,,,,checkout not delayed,,no,,no,1
551472,409345,mobile,ended,6.0,,,checkout delayed,,no,,no,0
551519,339475,mobile,canceled,,,,checkout not delayed,,no,,no,1
551523,310049,mobile,ended,-20.0,,,checkout not delayed,,no,,no,0
551577,173376,mobile,ended,-158.0,,,checkout not delayed,,no,,no,0
551586,391598,mobile,ended,65.0,,,checkout delayed,,no,,no,0
551687,223143,mobile,ended,52.0,,,checkout delayed,,no,,no,0
551696,380886,mobile,canceled,,,,checkout not delayed,,no,,no,1
551698,373893,connect,canceled,,,,checkout not delayed,,no,,no,1
551702,403823,mobile,ended,-46.0,,,checkout not delayed,,no,,no,0
552192,398152,connect,ended,153.0,,,checkout delayed,,no,,no,0
552206,372027,mobile,ended,-13.0,,,checkout not delayed,,no,,no,0
552283,315040,mobile,ended,46.0,,,checkout delayed,,no,,no,0
567589,371282,mobile,ended,37.0,,,checkout delayed,,no,,no,0
567643,310110,mobile,ended,310.0,,,checkout delayed,,no,,no,0
567666,258837,mobile,ended,12.0,,,checkout delayed,,no,,no,0
567678,244386,mobile,ended,17.0,,,checkout delayed,,no,,no,0
567748,316817,mobile,canceled,,560395.0,690.0,checkout not delayed,-51.0,no,-741.0,no,1
567815,404175,mobile,ended,65.0,,,checkout delayed,,no,,no,0
567836,197014,mobile,ended,42.0,,,checkout delayed,,no,,no,0
567942,364520,mobile,ended,27.0,,,checkout delayed,,no,,no,0
568019,383736,mobile,ended,-32.0,,,checkout not delayed,,no,,no,0
568064,335276,connect,ended,121.0,573893.0,180.0,checkout delayed,-19.0,no,-199.0,no,0
568296,415653,mobile,ended,,,,checkout not delayed,,no,,no,0
568376,257577,mobile,ended,,,,checkout not delayed,,no,,no,0
568446,272724,mobile,ended,24.0,,,checkout delayed,,no,,no,0
568577,415533,mobile,ended,93.0,,,checkout delayed,,no,,no,0
568633,355272,mobile,ended,-150.0,,,checkout not delayed,,no,,no,0
568641,290843,mobile,ended,240.0,,,checkout delayed,,no,,no,0
568643,391120,mobile,ended,114.0,,,checkout delayed,,no,,no,0
568774,404346,mobile,ended,-32.0,,,checkout not delayed,,no,,no,0
569197,387498,mobile,ended,48.0,,,checkout delayed,,no,,no,0
569322,316783,mobile,ended,,,,checkout not delayed,,no,,no,0
569362,404953,mobile,ended,142.0,568070.0,90.0,checkout delayed,78.0,yes,-12.0,no,0
569382,293523,mobile,ended,40.0,567028.0,720.0,checkout delayed,-84.0,no,-804.0,no,0
569486,414018,mobile,ended,-20.0,,,checkout not delayed,,no,,no,0
569554,227100,mobile,ended,-15.0,,,checkout not delayed,,no,,no,0
569959,330472,connect,canceled,,,,checkout not delayed,,no,,no,1
570218,332470,mobile,canceled,,,,checkout not delayed,,no,,no,1
570301,378239,mobile,ended,-97.0,,,checkout not delayed,,no,,no,0
570319,340017,mobile,canceled,,,,checkout not delayed,,no,,no,1
570471,342192,mobile,ended,-36.0,,,checkout not delayed,,no,,no,0
570752,407838,mobile,ended,105.0,,,checkout delayed,,no,,no,0
570918,342465,mobile,ended,42.0,,,checkout delayed,,no,,no,0
571376,391379,connect,ended,34.0,,,checkout delayed,,no,,no,0
571483,410887,mobile,ended,-23.0,,,checkout not delayed,,no,,no,0
571502,413167,mobile,ended,-141.0,,,checkout not delayed,,no,,no,0
571552,403962,connect,canceled,,574540.0,90.0,checkout not delayed,153.0,yes,63.0,yes,1
572060,351667,mobile,ended,12.0,,,checkout delayed,,no,,no,0
572112,381029,mobile,ended,265.0,,,checkout delayed,,no,,no,0
572413,350149,mobile,ended,79.0,574325.0,600.0,checkout delayed,169.0,yes,-431.0,no,0
572632,179973,mobile,ended,76.0,,,checkout delayed,,no,,no,0
572951,256678,mobile,canceled,,,,checkout not delayed,,no,,no,1
573124,195666,mobile,ended,118.0,,,checkout delayed,,no,,no,0
573731,374298,connect,ended,117.0,,,checkout delayed,,no,,no,0
573926,385131,connect,ended,199.0,,,checkout delayed,,no,,no,0
574035,248159,mobile,ended,953.0,,,checkout delayed,,no,,no,0
574296,364411,mobile,ended,485.0,,,checkout delayed,,no,,no,0
574430,406124,connect,ended,22.0,,,checkout delayed,,no,,no,0
574480,173061,connect,ended,-374.0,,,checkout not delayed,,no,,no,0
574558,400088,mobile,ended,-53.0,,,checkout not delayed,,no,,no,0
574825,264531,mobile,ended,-1.0,,,checkout not delayed,,no,,no,0
575328,261879,mobile,ended,-39.0,,,checkout not delayed,,no,,no,0
575574,173061,connect,ended,42.0,574480.0,240.0,checkout delayed,-374.0,no,-614.0,no,0
573932,338538,mobile,ended,48.0,,,checkout delayed,,no,,no,0
574014,316860,mobile,ended,36.0,,,checkout delayed,,no,,no,0
574158,414132,mobile,ended,-143.0,,,checkout not delayed,,no,,no,0
574250,343817,mobile,ended,-4.0,,,checkout not delayed,,no,,no,0
574406,351467,mobile,ended,,,,checkout not delayed,,no,,no,0
574746,391434,mobile,ended,,,,checkout not delayed,,no,,no,0
575456,342586,connect,canceled,,,,checkout not delayed,,no,,no,1
575485,405433,mobile,ended,80.0,,,checkout delayed,,no,,no,0
557075,408566,mobile,ended,-26.0,,,checkout not delayed,,no,,no,0
557218,399033,mobile,ended,67.0,,,checkout delayed,,no,,no,0
557236,380613,mobile,ended,10.0,,,checkout delayed,,no,,no,0
557357,324406,mobile,canceled,,,,checkout not delayed,,no,,no,1
557480,370265,mobile,ended,64.0,,,checkout delayed,,no,,no,0
557642,223783,connect,ended,13.0,,,checkout delayed,,no,,no,0
557655,311664,connect,canceled,,557740.0,570.0,checkout not delayed,86.0,yes,-484.0,no,1
557688,251411,mobile,ended,11.0,,,checkout delayed,,no,,no,0
557708,383592,mobile,ended,-9.0,,,checkout not delayed,,no,,no,0
557754,404905,mobile,ended,7.0,,,checkout delayed,,no,,no,0
557777,407055,connect,ended,-5.0,558647.0,270.0,checkout not delayed,-60.0,no,-330.0,no,0
557779,242278,mobile,canceled,,,,checkout not delayed,,no,,no,1
557794,394904,mobile,ended,231.0,,,checkout delayed,,no,,no,0
557821,340442,mobile,ended,51.0,,,checkout delayed,,no,,no,0
558004,357576,connect,ended,148.0,,,checkout delayed,,no,,no,0
558024,400184,mobile,ended,,,,checkout not delayed,,no,,no,0
558055,353781,mobile,ended,10.0,,,checkout delayed,,no,,no,0
558120,384875,mobile,ended,-8.0,,,checkout not delayed,,no,,no,0
558263,404377,mobile,ended,-830.0,,,checkout not delayed,,no,,no,0
558415,214091,mobile,ended,102.0,,,checkout delayed,,no,,no,0
558449,302972,mobile,ended,-34.0,,,checkout not delayed,,no,,no,0
558466,338335,mobile,canceled,,,,checkout not delayed,,no,,no,1
558533,383485,mobile,ended,64.0,,,checkout delayed,,no,,no,0
558585,352966,mobile,ended,-39.0,,,checkout not delayed,,no,,no,0
558594,413786,mobile,ended,11.0,,,checkout delayed,,no,,no,0
558660,296549,mobile,ended,-39.0,,,checkout not delayed,,no,,no,0
558917,258314,mobile,ended,203.0,,,checkout delayed,,no,,no,0
558936,366587,mobile,ended,-174.0,,,checkout not delayed,,no,,no,0
558951,255759,mobile,ended,28.0,,,checkout delayed,,no,,no,0
558986,361156,mobile,ended,16.0,,,checkout delayed,,no,,no,0
559039,281730,mobile,ended,-48.0,,,checkout not delayed,,no,,no,0
559051,395374,mobile,ended,40.0,,,checkout delayed,,no,,no,0
561066,230201,connect,ended,-57.0,564529.0,0.0,checkout not delayed,24.0,yes,24.0,yes,0
561072,404496,mobile,ended,-143.0,,,checkout not delayed,,no,,no,0
561095,395841,mobile,ended,-133.0,,,checkout not delayed,,no,,no,0
561116,346808,mobile,ended,255.0,,,checkout delayed,,no,,no,0
561140,336059,mobile,ended,-135.0,,,checkout not delayed,,no,,no,0
561179,334506,mobile,ended,-32.0,,,checkout not delayed,,no,,no,0
561260,384396,connect,ended,-75.0,,,checkout not delayed,,no,,no,0
561273,398152,connect,ended,4.0,,,checkout delayed,,no,,no,0
561308,371907,mobile,canceled,,,,checkout not delayed,,no,,no,1
561330,400078,mobile,ended,,,,checkout not delayed,,no,,no,0
561346,414780,mobile,ended,,,,checkout not delayed,,no,,no,0
561376,304392,connect,ended,17.0,,,checkout delayed,,no,,no,0
561397,291235,mobile,ended,227.0,,,checkout delayed,,no,,no,0
561418,350244,mobile,ended,193.0,,,checkout delayed,,no,,no,0
561423,272724,mobile,ended,,,,checkout not delayed,,no,,no,0
561518,310901,mobile,ended,,,,checkout not delayed,,no,,no,0
561535,404399,mobile,ended,84.0,,,checkout delayed,,no,,no,0
561711,373024,mobile,ended,343.0,,,checkout delayed,,no,,no,0
561883,404424,mobile,ended,-83.0,,,checkout not delayed,,no,,no,0
562156,414230,mobile,ended,249.0,,,checkout delayed,,no,,no,0
562278,363386,mobile,ended,-19.0,,,checkout not delayed,,no,,no,0
562344,259952,mobile,ended,37.0,,,checkout delayed,,no,,no,0
562353,269743,mobile,canceled,,,,checkout not delayed,,no,,no,1
562583,275831,mobile,ended,258.0,,,checkout delayed,,no,,no,0
562587,382821,connect,ended,81.0,,,checkout delayed,,no,,no,0
562613,401460,mobile,ended,15.0,,,checkout delayed,,no,,no,0
562668,173110,mobile,ended,132.0,,,checkout delayed,,no,,no,0
562737,377640,mobile,ended,,,,checkout not delayed,,no,,no,0
562897,358749,mobile,ended,-64.0,,,checkout not delayed,,no,,no,0
563004,275364,connect,ended,-72.0,567827.0,0.0,checkout not delayed,-6.0,no,-6.0,no,0
563017,348526,connect,ended,-6.0,,,checkout not delayed,,no,,no,0
563091,335276,connect,ended,-7.0,,,checkout not delayed,,no,,no,0
563190,260745,mobile,ended,262.0,,,checkout delayed,,no,,no,0
563550,308073,connect,ended,-2.0,,,checkout not delayed,,no,,no,0
563564,371133,mobile,canceled,,,,checkout not delayed,,no,,no,1
563613,367632,connect,ended,11.0,,,checkout delayed,,no,,no,0
563650,385919,connect,ended,8.0,,,checkout delayed,,no,,no,0
563657,300781,mobile,ended,-492.0,,,checkout not delayed,,no,,no,0
563770,342154,connect,canceled,,,,checkout not delayed,,no,,no,1
563777,414103,mobile,ended,183.0,,,checkout delayed,,no,,no,0
563938,346305,mobile,ended,50.0,,,checkout delayed,,no,,no,0
563942,412139,mobile,ended,-12.0,555548.0,90.0,checkout not delayed,31.0,yes,-59.0,no,0
563947,293785,mobile,ended,46.0,,,checkout delayed,,no,,no,0
564179,345150,mobile,ended,4.0,,,checkout delayed,,no,,no,0
564196,375625,mobile,ended,78.0,,,checkout delayed,,no,,no,0
564205,355805,mobile,ended,41.0,564523.0,30.0,checkout delayed,51.0,yes,21.0,yes,0
564246,314687,mobile,ended,-33.0,,,checkout not delayed,,no,,no,0
564264,332355,mobile,ended,80.0,,,checkout delayed,,no,,no,0
564286,375892,connect,ended,56.0,,,checkout delayed,,no,,no,0
564291,356106,connect,ended,-72.0,,,checkout not delayed,,no,,no,0
564403,294414,mobile,ended,11.0,,,checkout delayed,,no,,no,0
564594,248926,mobile,ended,-68.0,559683.0,150.0,checkout not delayed,19.0,yes,-131.0,no,0
564652,294830,mobile,ended,533.0,,,checkout delayed,,no,,no,0
564678,406124,connect,ended,,559336.0,300.0,checkout not delayed,,no,,no,0
564946,413643,mobile,canceled,,,,checkout not delayed,,no,,no,1
565111,289287,mobile,ended,13.0,,,checkout delayed,,no,,no,0
565169,346100,mobile,canceled,,,,checkout not delayed,,no,,no,1
565231,413383,mobile,ended,-50.0,,,checkout not delayed,,no,,no,0
565242,374158,mobile,canceled,,,,checkout not delayed,,no,,no,1
565251,415178,mobile,ended,262.0,,,checkout delayed,,no,,no,0
565337,309915,mobile,ended,231.0,,,checkout delayed,,no,,no,0
565392,391163,mobile,ended,1370.0,,,checkout delayed,,no,,no,0
565489,355900,connect,ended,-100.0,567036.0,600.0,checkout not delayed,86.0,yes,-514.0,no,0
565495,263232,mobile,ended,6.0,,,checkout delayed,,no,,no,0
565634,382793,mobile,ended,32.0,,,checkout delayed,,no,,no,0
559127,333910,mobile,canceled,,,,checkout not delayed,,no,,no,1
559500,314605,mobile,ended,-7.0,,,checkout not delayed,,no,,no,0
559630,388959,mobile,canceled,,,,checkout not delayed,,no,,no,1
559695,396268,mobile,ended,53.0,,,checkout delayed,,no,,no,0
559722,375868,mobile,ended,-15.0,,,checkout not delayed,,no,,no,0
559806,380936,mobile,ended,-162.0,,,checkout not delayed,,no,,no,0
559848,294281,mobile,canceled,,,,checkout not delayed,,no,,no,1
559893,337308,mobile,ended,11.0,,,checkout delayed,,no,,no,0
559920,305816,connect,ended,130.0,,,checkout delayed,,no,,no,0
560091,413896,mobile,ended,527.0,,,checkout delayed,,no,,no,0
560611,203963,mobile,ended,-62.0,,,checkout not delayed,,no,,no,0
573215,388253,mobile,ended,47.0,,,checkout delayed,,no,,no,0
573343,340014,connect,ended,1.0,,,checkout delayed,,no,,no,0
573440,289234,connect,canceled,,,,checkout not delayed,,no,,no,1
574185,356540,mobile,ended,,573533.0,180.0,checkout not delayed,,no,,no,0
574241,164976,mobile,ended,-90.0,,,checkout not delayed,,no,,no,0
574313,316806,mobile,ended,-304.0,,,checkout not delayed,,no,,no,0
574639,382302,connect,ended,6.0,,,checkout delayed,,no,,no,0
574757,340699,mobile,ended,129.0,570928.0,0.0,checkout delayed,51.0,yes,51.0,yes,0
575049,382444,mobile,canceled,,568419.0,330.0,checkout not delayed,28.0,yes,-302.0,no,1
575140,376124,mobile,ended,,,,checkout not delayed,,no,,no,0
575946,243595,connect,canceled,,,,checkout not delayed,,no,,no,1
552324,370719,mobile,ended,51.0,,,checkout delayed,,no,,no,0
552421,388859,mobile,ended,-12.0,,,checkout not delayed,,no,,no,0
552569,389994,mobile,ended,135.0,,,checkout delayed,,no,,no,0
552726,387008,mobile,ended,64.0,,,checkout delayed,,no,,no,0
552733,409360,mobile,ended,,,,checkout not delayed,,no,,no,0
552770,410876,mobile,ended,31.0,,,checkout delayed,,no,,no,0
552890,399692,mobile,ended,150.0,,,checkout delayed,,no,,no,0
552968,386221,connect,canceled,,,,checkout not delayed,,no,,no,1
552972,195467,mobile,canceled,,,,checkout not delayed,,no,,no,1
553029,395016,mobile,ended,61.0,,,checkout delayed,,no,,no,0
553095,362836,mobile,ended,-4.0,,,checkout not delayed,,no,,no,0
553168,364276,connect,ended,4.0,,,checkout delayed,,no,,no,0
553274,371897,mobile,ended,173.0,,,checkout delayed,,no,,no,0
553301,409363,mobile,ended,-42.0,,,checkout not delayed,,no,,no,0
553311,390736,mobile,ended,3253.0,,,checkout delayed,,no,,no,0
553344,312078,connect,ended,142.0,,,checkout delayed,,no,,no,0
553444,273577,mobile,canceled,,,,checkout not delayed,,no,,no,1
553490,398942,connect,ended,13.0,,,checkout delayed,,no,,no,0
553535,405923,mobile,canceled,,,,checkout not delayed,,no,,no,1
553743,396009,connect,ended,-94.0,,,checkout not delayed,,no,,no,0
553824,390073,connect,ended,-37.0,,,checkout not delayed,,no,,no,0
553858,346672,mobile,ended,56.0,,,checkout delayed,,no,,no,0
553935,212560,mobile,ended,-21.0,,,checkout not delayed,,no,,no,0
553947,409480,mobile,ended,-150.0,,,checkout not delayed,,no,,no,0
553975,337266,connect,ended,13.0,,,checkout delayed,,no,,no,0
554095,401976,mobile,ended,601.0,,,checkout delayed,,no,,no,0
554128,353560,mobile,ended,60.0,,,checkout delayed,,no,,no,0
554369,389143,mobile,ended,560.0,,,checkout delayed,,no,,no,0
554395,393373,mobile,ended,-1441.0,546634.0,0.0,checkout not delayed,-9.0,no,-9.0,no,0
554417,193097,mobile,ended,52.0,,,checkout delayed,,no,,no,0
554524,276641,mobile,ended,-26.0,,,checkout not delayed,,no,,no,0
554546,408267,mobile,canceled,,,,checkout not delayed,,no,,no,1
554661,411239,mobile,ended,87.0,,,checkout delayed,,no,,no,0
554688,353459,connect,canceled,,,,checkout not delayed,,no,,no,1
554804,351261,mobile,ended,15.0,,,checkout delayed,,no,,no,0
554835,371572,connect,ended,-11.0,,,checkout not delayed,,no,,no,0
555005,410270,mobile,ended,-105.0,,,checkout not delayed,,no,,no,0
555006,405253,mobile,ended,43.0,,,checkout delayed,,no,,no,0
555057,412754,mobile,canceled,,,,checkout not delayed,,no,,no,1
555118,359367,mobile,ended,4.0,,,checkout delayed,,no,,no,0
555155,385378,mobile,ended,9.0,,,checkout delayed,,no,,no,0
555167,413558,mobile,ended,,557703.0,0.0,checkout not delayed,-54.0,no,-54.0,no,0
555171,173653,mobile,ended,8.0,,,checkout delayed,,no,,no,0
555192,242223,mobile,ended,-247.0,,,checkout not delayed,,no,,no,0
555214,357746,mobile,ended,6.0,,,checkout delayed,,no,,no,0
555221,357541,mobile,ended,43.0,,,checkout delayed,,no,,no,0
555264,336741,mobile,canceled,,,,checkout not delayed,,no,,no,1
555338,406610,mobile,canceled,,,,checkout not delayed,,no,,no,1
555390,248889,connect,ended,-22.0,,,checkout not delayed,,no,,no,0
555414,385073,mobile,ended,119.0,,,checkout delayed,,no,,no,0
555464,310918,connect,ended,-114.0,,,checkout not delayed,,no,,no,0
555521,408920,mobile,ended,34.0,,,checkout delayed,,no,,no,0
555660,396946,mobile,canceled,,,,checkout not delayed,,no,,no,1
555719,382712,mobile,ended,1486.0,,,checkout delayed,,no,,no,0
555789,376684,mobile,canceled,,,,checkout not delayed,,no,,no,1
555916,178845,mobile,ended,9.0,550592.0,300.0,checkout delayed,0.0,no,-300.0,no,0
555931,336798,mobile,canceled,,,,checkout not delayed,,no,,no,1
555936,382364,mobile,ended,5.0,,,checkout delayed,,no,,no,0
556007,295358,mobile,ended,-16.0,,,checkout not delayed,,no,,no,0
556027,409411,mobile,ended,70.0,,,checkout delayed,,no,,no,0
556029,299063,connect,ended,-14.0,548540.0,120.0,checkout not delayed,-147.0,no,-267.0,no,0
556194,401131,mobile,ended,-73.0,,,checkout not delayed,,no,,no,0
556226,404273,mobile,ended,3.0,,,checkout delayed,,no,,no,0
556261,407033,mobile,ended,-883.0,,,checkout not delayed,,no,,no,0
556272,307567,mobile,ended,81.0,,,checkout delayed,,no,,no,0
556293,407181,mobile,ended,23.0,,,checkout delayed,,no,,no,0
556323,347208,connect,canceled,,,,checkout not delayed,,no,,no,1
556330,338940,mobile,ended,-68.0,,,checkout not delayed,,no,,no,0
556336,408112,mobile,ended,30.0,,,checkout delayed,,no,,no,0
556398,371672,mobile,ended,-173.0,,,checkout not delayed,,no,,no,0
556455,409206,mobile,ended,129.0,,,checkout delayed,,no,,no,0
556456,411754,connect,ended,97.0,,,checkout delayed,,no,,no,0
556525,336531,mobile,ended,13.0,,,checkout delayed,,no,,no,0
556533,241021,connect,ended,102.0,557598.0,150.0,checkout delayed,120.0,yes,-30.0,no,0
556571,413881,mobile,ended,15.0,,,checkout delayed,,no,,no,0
556615,337811,mobile,ended,-27.0,,,checkout not delayed,,no,,no,0
556688,413527,mobile,ended,14.0,,,checkout delayed,,no,,no,0
539054,366037,connect,ended,,,,checkout not delayed,,no,,no,0
539068,408862,mobile,ended,138.0,,,checkout delayed,,no,,no,0
539108,366371,connect,ended,-39.0,,,checkout not delayed,,no,,no,0
539187,402179,mobile,ended,-38.0,,,checkout not delayed,,no,,no,0
539192,376267,mobile,ended,-207.0,,,checkout not delayed,,no,,no,0
539319,385710,mobile,ended,71.0,,,checkout delayed,,no,,no,0
539387,377781,mobile,ended,22.0,,,checkout delayed,,no,,no,0
539503,354605,mobile,ended,,,,checkout not delayed,,no,,no,0
539534,373039,mobile,ended,-40.0,,,checkout not delayed,,no,,no,0
539757,344902,mobile,ended,56.0,,,checkout delayed,,no,,no,0
539799,368783,mobile,canceled,,,,checkout not delayed,,no,,no,1
539807,297660,mobile,canceled,,,,checkout not delayed,,no,,no,1
539859,377929,mobile,ended,179.0,,,checkout delayed,,no,,no,0
539869,382855,mobile,ended,117.0,,,checkout delayed,,no,,no,0
539931,306040,mobile,ended,-49.0,,,checkout not delayed,,no,,no,0
539979,199243,mobile,ended,132.0,,,checkout delayed,,no,,no,0
540028,401417,mobile,canceled,,,,checkout not delayed,,no,,no,1
540061,313957,mobile,ended,-1.0,,,checkout not delayed,,no,,no,0
540136,261264,mobile,ended,,,,checkout not delayed,,no,,no,0
540171,387753,connect,ended,-102.0,,,checkout not delayed,,no,,no,0
540187,320970,mobile,ended,-55.0,,,checkout not delayed,,no,,no,0
540264,407875,mobile,ended,63.0,,,checkout delayed,,no,,no,0
540388,386666,mobile,ended,70.0,,,checkout delayed,,no,,no,0
